Title,Video ID,Statistics
R for Data Science | Free Live Session | Great Learning,COoYKvYVxUk,"{'viewCount': '6764', 'likeCount': '218', 'favoriteCount': '0', 'commentCount': '7'}"
Data Structures and Algorithms in Java | Session 1 | Great Learning Free Courses,MTMGx_w12LE,"{'viewCount': '28586', 'likeCount': '612', 'favoriteCount': '0', 'commentCount': '59'}"
Python for Data Science | Live Session | Great Learning,N8m4c_ZkZTA,"{'viewCount': '15496', 'likeCount': '351', 'favoriteCount': '0', 'commentCount': '15'}"
Small Talk Ep. 3 - Shripati Acharya on building businesses during times of crisis,Jq3xv2m7To8,"{'viewCount': '3611', 'likeCount': '116', 'favoriteCount': '0', 'commentCount': '4'}"
Role of Digital Marketers | Great Learning,xHuKwtVeyYQ,"{'viewCount': '14302', 'likeCount': '36', 'favoriteCount': '0', 'commentCount': '4'}"
Top 10 Certifications for 2020 | Highest Paying IT certifications | Best IT Certifications 2020,ETGbjgSlmyM,"{'viewCount': '31254', 'likeCount': '476', 'favoriteCount': '0', 'commentCount': '37'}"
Top 10 Technologies to learn in 2020 | Trending Technologies in 2020 | Top future technologies 2020,ZI-FAfO1fkY,"{'viewCount': '30979', 'likeCount': '374', 'favoriteCount': '0', 'commentCount': '23'}"
Deep learning Tutorial | Deep learning Full Course 2022 |  Complete Deep Learning for Beginners,JMxbypF825w,"{'viewCount': '82658', 'likeCount': '1419', 'favoriteCount': '0', 'commentCount': '93'}"
"Masterclass with Dr. Sarkar - Business Applications of Data Science, AI & Machine Learning",Up442A-z5es,"{'viewCount': '18419', 'likeCount': '618', 'favoriteCount': '0', 'commentCount': '14'}"
Top 10 Applications of Artificial Intelligence | Artificial Intelligence Applications in 2022,cPZvDg6Tw5Q,"{'viewCount': '68663', 'likeCount': '1100', 'favoriteCount': '0', 'commentCount': '48'}"
Ethical Hacking Course | Ethical Hacking Tutorial for Beginners | Ethical Hacking Tutorial | 2020,AFzv26j0kvU,"{'viewCount': '27632', 'likeCount': '466', 'favoriteCount': '0', 'commentCount': '28'}"
100k Sub Thanks | More Free Courses 4 U @ Great Learning Academy,0q88iYJ7los,"{'viewCount': '1664', 'likeCount': '83', 'favoriteCount': '0', 'commentCount': '18'}"
Python Tutorial in Hindi | Learn Python in Hindi | Python Full Course in Hindi | Python Tutorial,eTyI-M50Hu4,"{'viewCount': '2211715', 'likeCount': '60982', 'favoriteCount': '0', 'commentCount': '3377'}"
Linear Regression Algorithm |  Linear Regression Machine Learning | Linear Regression Full Course,tFi4Y_y-GNM,"{'viewCount': '153528', 'likeCount': '2466', 'favoriteCount': '0', 'commentCount': '116'}"
Artificial Intelligence Tutorial | Artificial Intelligence Tutorial for Beginners | AI Full Course,opgTF9Yf3Dk,"{'viewCount': '120183', 'likeCount': '2746', 'favoriteCount': '0', 'commentCount': '120'}"
FIGHTING CORONAVIRUS : with Artificial Intelligence and Data Science,1ZAwzBgFWpY,"{'viewCount': '19956', 'likeCount': '187', 'favoriteCount': '0', 'commentCount': '18'}"
Statistics for Machine Learning  | Statistics Class 10 | Statistics for Data Science | Full Course,o8f2w0Q0ME4,"{'viewCount': '93351', 'likeCount': '2317', 'favoriteCount': '0', 'commentCount': '114'}"
Reinforcement Learning Tutorial | Reinforcement Learning in Artificial Intelligence | Full Course,f8bnkro3yXY,"{'viewCount': '26980', 'likeCount': '448', 'favoriteCount': '0', 'commentCount': '22'}"
Machine Learning with Python | Machine Learning Tutorial for Beginners | Machine Learning Tutorial,RnFGwxJwx-0,"{'viewCount': '1289315', 'likeCount': '32896', 'favoriteCount': '0', 'commentCount': '913'}"
Hadoop Tutorial for Beginners | Hadoop Tutorial | Big Data Hadoop Tutorial for Beginners | Hadoop,JK2MdJAWEGc,"{'viewCount': '378430', 'likeCount': '5683', 'favoriteCount': '0', 'commentCount': '195'}"
Vlookup in excel | excel vlookup | vlookup | How to use vlookup in Excel | hlookup in excel | Excel,lbnxhBzpzzQ,"{'viewCount': '3115', 'likeCount': '76', 'favoriteCount': '0', 'commentCount': '4'}"
Data Science Full Course for Beginners 2023 (11 Hours Data Science Tutorial),u2zsY-2uZiE,"{'viewCount': '952905', 'likeCount': '28458', 'favoriteCount': '0', 'commentCount': '505'}"
What is Machine Learning?  | Machine Learning in 5 Minutes | Machine Learning Basics |  Learn ML,VbBSEFkj5Ek,"{'viewCount': '4923', 'likeCount': '186', 'favoriteCount': '0', 'commentCount': '15'}"
Tableau Tutorial | Tableau Full Course - Learn Tableau In 6 Hours | Great Learning,6mBtTNggkUk,"{'viewCount': '530099', 'likeCount': '10384', 'favoriteCount': '0', 'commentCount': '447'}"
Top 10 highest paying jobs 2020 | Highest Paying IT Jobs 2020 | Best jobs in 2020  | Great Learning,hz01JZqk-Ok,"{'viewCount': '4052', 'likeCount': '82', 'favoriteCount': '0', 'commentCount': '5'}"
Python for Data Science | Data Science with Python | Python for Data Analysis | 11 Hours Full Course,edvg4eHi_Mw,"{'viewCount': '488865', 'likeCount': '14388', 'favoriteCount': '0', 'commentCount': '624'}"
Top 10 Artificial Intelligence Movies | Movies on Artificial Intelligence | Artificial Intelligence,i1ja9VlZZmM,"{'viewCount': '48700', 'likeCount': '697', 'favoriteCount': '0', 'commentCount': '28'}"
Top 10 Artificial Intelligence Books for Beginners | Great Learning,0_nAHeLXcXc,"{'viewCount': '41549', 'likeCount': '1011', 'favoriteCount': '0', 'commentCount': '8'}"
Time Series Analysis | Time Series Forecasting | Time Series Analysis in R | Ph.D. (Stanford),FPM6it4v8MY,"{'viewCount': '274859', 'likeCount': '5080', 'favoriteCount': '0', 'commentCount': '220'}"
ggplot2 in R Tutorial | ggplot2 Tutorial | Data Visualization with ggplot2 | Data Visualization in R,E_KCbC6sBv0,"{'viewCount': '14051', 'likeCount': '306', 'favoriteCount': '0', 'commentCount': '34'}"
Naive Bayes Classifier Tutorial | Naive Bayes Demo | Machine Learning Algorithm | Great Learning,pPsem8-u0ds,"{'viewCount': '13119', 'likeCount': '276', 'favoriteCount': '0', 'commentCount': '22'}"
Decision Tree in Machine Learning | Great Learning Live Session,VUh5PBbvryc,"{'viewCount': '4316', 'likeCount': '93', 'favoriteCount': '0', 'commentCount': '6'}"
Foundations of Data Science |  Measures of Central Tendency | Great Learning,AMZA_Y4sRRY,"{'viewCount': '4753', 'likeCount': '115', 'favoriteCount': '0', 'commentCount': '10'}"
Foundations of Data Science |  Measures of Dispersion | Great Learning,GtDkWeCSrkU,"{'viewCount': '4802', 'likeCount': '135', 'favoriteCount': '0', 'commentCount': '6'}"
Logistic Regression | Logistic Regression Machine Regression | Logistic Regression in Python,dXCawGZh6dc,"{'viewCount': '29181', 'likeCount': '441', 'favoriteCount': '0', 'commentCount': '27'}"
Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),Vfo5le26IhY,"{'viewCount': '1716035', 'likeCount': '39768', 'favoriteCount': '0', 'commentCount': '819'}"
Linear Regression Machine Learning | Linear Regression in R | Linear Regression in Python,IaoCLFfeCok,"{'viewCount': '15725', 'likeCount': '168', 'favoriteCount': '0', 'commentCount': '9'}"
Introduction to Analytics | Analytics For Beginners | Great Learning,i_O4lJYH6oo,"{'viewCount': '8216', 'likeCount': '42', 'favoriteCount': '0', 'commentCount': '2'}"
Data Mining Tutorial for Beginners | Live Session | Great Learning,NGnst2LDlUo,"{'viewCount': '28257', 'likeCount': '410', 'favoriteCount': '0', 'commentCount': '22'}"
Natural Language Processing in Artificial Intelligence | Great Learning,YVQcE5tV26s,"{'viewCount': '13667', 'likeCount': '152', 'favoriteCount': '0', 'commentCount': '4'}"
Python Tutorial for Beginners | Python Programming | Learn Python | Great Learning,zrr8Hf-urYY,"{'viewCount': '64904', 'likeCount': '1306', 'favoriteCount': '0', 'commentCount': '101'}"
What is Virtualization in Cloud Computing & It's Types | Need of Virtualization | Great Learning,s8cPheRCltc,"{'viewCount': '11186', 'likeCount': '193', 'favoriteCount': '0', 'commentCount': '3'}"
Cloud Computing Program - Testimonial - Debanjan Dey - Great Learning,gKwBK47eLJI,"{'viewCount': '23451', 'likeCount': '23', 'favoriteCount': '0', 'commentCount': '0'}"
Microsoft Azure - An Introduction - Great Learning,C0dySELIRCE,"{'viewCount': '19619', 'likeCount': '108', 'favoriteCount': '0', 'commentCount': '1'}"
This Diwali Give Your Career A #NewBeginning | Great Learning,Bqw99eML13I,"{'viewCount': '560', 'likeCount': '9', 'favoriteCount': '0'}"
Great Lakes DSE Placement Highlights | Data Science | Great Learning,2WXO7R0UXq4,"{'viewCount': '141990', 'likeCount': '253', 'favoriteCount': '0', 'commentCount': '14'}"
Live Masterclass on Movie Recommendation System,_YE9hF0vJ64,"{'viewCount': '13764', 'likeCount': '215', 'favoriteCount': '0', 'commentCount': '9'}"
What is Data Science?  | Great Learning,Nrfht_c3T7w,"{'viewCount': '77319', 'likeCount': '765', 'favoriteCount': '0', 'commentCount': '16'}"
"India Today TV: Future Talk Ft Mohan Lakhamraju, CEO Great Learning",iM9wHLi2gmg,"{'viewCount': '1336', 'likeCount': '31', 'favoriteCount': '0', 'commentCount': '0'}"
AWS Tutorial for Beginners | AWS Explained  | Great Learning,gU_3qElMmT0,"{'viewCount': '13452', 'likeCount': '43', 'favoriteCount': '0', 'commentCount': '3'}"
What is Cloud Computing? | Tutorial for Beginners | Great Learning,x-5084EGrfI,"{'viewCount': '17862', 'likeCount': '200', 'favoriteCount': '0', 'commentCount': '10'}"
Careers in Artificial Intelligence & Machine Learning | PGP AIML Great Lakes | Great Learning,bXeRExEHPLo,"{'viewCount': '3597', 'likeCount': '57', 'favoriteCount': '0', 'commentCount': '2'}"
What is Artificial Intelligence ?  | AI For Beginners | #AI | Great Learning,uR2z_6fltW4,"{'viewCount': '37736', 'likeCount': '408', 'favoriteCount': '0', 'commentCount': '29'}"
Cloud Computing & Devops | PG Program In Cloud Computing Great Lakes | Great Learning,sqclHGywmT8,"{'viewCount': '1646', 'likeCount': '14', 'favoriteCount': '0', 'commentCount': '0'}"
Build Career In #AIML | Great Lakes PG Program AIML | Great Learning,M44OX6w1f_o,"{'viewCount': '3213', 'likeCount': '10', 'favoriteCount': '0', 'commentCount': '2'}"
Why Build a Career in Data Science | PGP DSE- Great Lakes | Great Learning,VbKJM1MY6yY,"{'viewCount': '3821', 'likeCount': '10', 'favoriteCount': '0', 'commentCount': '0'}"
Careers in Data Science & Analytics | PGP-DSE Great Lakes | Great Learning,8pw37NMZ7g8,"{'viewCount': '1132', 'likeCount': '10', 'favoriteCount': '0', 'commentCount': '0'}"
PGPCC-Great Lakes | Careers in Cloud Computing & Architecture | Great Learning,oMB1k8K1zrQ,"{'viewCount': '662', 'likeCount': '4', 'favoriteCount': '0', 'commentCount': '0'}"
Data Science - The Next Revolution | Great Learning,aB9P28Eu75g,"{'viewCount': '12427', 'likeCount': '21', 'favoriteCount': '0', 'commentCount': '3'}"
Interactive Session- Building a Career in Analytics | PGP-BABI Great Lakes | Great Learning,I1UpS-ngY8A,"{'viewCount': '266', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '0'}"
PGP BABI Great Lakes | Webinar- Business Analytics | Great Learning,1b57b9CvUaI,"{'viewCount': '1063', 'likeCount': '16', 'favoriteCount': '0', 'commentCount': '0'}"
Careers in AIML | PG Programs in AI and Machine Learning | Great Learning,RccRKyQ00c8,"{'viewCount': '7056', 'likeCount': '30', 'favoriteCount': '0', 'commentCount': '3'}"
Data Science & Analytics | PGP-DSE Great Lakes | Great Learning,PHO-I0MZqzE,"{'viewCount': '4210', 'likeCount': '10', 'favoriteCount': '0', 'commentCount': '0'}"
PG Program in Cloud Computing Great Lakes | Great Learning,bIT8ehWbUmY,"{'viewCount': '17299', 'likeCount': '12', 'favoriteCount': '0', 'commentCount': '2'}"
Careers in Data Science & Analytics | PGP- DSE Great Lakes | Great Learning,tJopqDcJjUY,"{'viewCount': '408', 'likeCount': '3', 'favoriteCount': '0', 'commentCount': '0'}"
Cloud Computing And Architecture PG Program - Great Lakes | Great Learning,eLr1-msFDk4,"{'viewCount': '7489', 'likeCount': '18', 'favoriteCount': '0', 'commentCount': '0'}"
What are Bot Attacks? Interview with Cyber Security Expert  Aniket Amdekar | Great Learning,4p2USvJnMH0,"{'viewCount': '8086', 'likeCount': '45', 'favoriteCount': '0', 'commentCount': '0'}"
Cloud Computing Industry | PGPCC-Great Lakes | Great Learning,OFEZzmJrUns,"{'viewCount': '6596', 'likeCount': '15', 'favoriteCount': '0', 'commentCount': '0'}"
Interview with VP and CISO  Mr. Vikas Yadav | Careers in Cyber Security | Great Learning,v_lTCesOTkk,"{'viewCount': '1682', 'likeCount': '23', 'favoriteCount': '0', 'commentCount': '2'}"
Careers in Cloud Computing & Architecture  | PGPCC-Great Lakes | Great Learning,Hm3reNCjaTo,"{'viewCount': '1190', 'likeCount': '5', 'favoriteCount': '0', 'commentCount': '1'}"
Careers in Cloud Computing & Architecture | PG Program Cloud Computing Great Lakes | Great Learning,avw1Mml5lCI,"{'viewCount': '322', 'likeCount': '11', 'favoriteCount': '0', 'commentCount': '1'}"
PG Program in Cloud Computing Great Lakes | Cloud Computing & Architecture Session | Great Learning,XV9sWDcitXo,"{'viewCount': '365', 'likeCount': '1', 'favoriteCount': '0', 'commentCount': '0'}"
Cloud Computing and Architecture | PG Program in Cloud Computing- Great Lakes | Great Learning,v2Snx0IPLME,"{'viewCount': '1890', 'likeCount': '8', 'favoriteCount': '0', 'commentCount': '0'}"
Career Path in Cyber Security | Great Learning,IArRkXBnh1c,"{'viewCount': '5372', 'likeCount': '67', 'favoriteCount': '0', 'commentCount': '1'}"
Cyber Security | Interview with Aniket Amdekar | Great Learning,m6G3aD6ER2g,"{'viewCount': '5171', 'likeCount': '54', 'favoriteCount': '0', 'commentCount': '1'}"
Careers in Cloud & DevOps | PGP Cloud Computing Great Lakes | Great Learning,sOSP2A7vTlg,"{'viewCount': '741', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '1'}"
Build Career In Analytics | PGP BABI - Great Lakes | Great Learning,pVhkRT2nr3E,"{'viewCount': '307', 'likeCount': '8', 'favoriteCount': '0', 'commentCount': '0'}"
Deep Learning Certificate Program | Mentorship by IIT Bombay Faculty | Great Learning,Jdh1PJF7TvY,"{'viewCount': '763', 'likeCount': '6', 'favoriteCount': '0', 'commentCount': '0'}"
Career Building in Analytics | PGBABI- Great Lakes | Great Learning,h8maPhsc1lc,"{'viewCount': '9825', 'likeCount': '2', 'favoriteCount': '0', 'commentCount': '0'}"
Data Science & Analytics | Great Lakes PG Program in Data Science and Engineering | Great Learning,SERzJ5-Shv0,"{'viewCount': '12777', 'likeCount': '27', 'favoriteCount': '0', 'commentCount': '2'}"
PGP Business Analytics and Business Intelligence Great Lakes | Information Session | Great Learning,UJuY6DVb5jU,"{'viewCount': '7018', 'likeCount': '20', 'favoriteCount': '0', 'commentCount': '0'}"
PG Program in AIML- Great Lakes | The University of Texas at Austin | Great Learning,X-ZLOqXP_NQ,"{'viewCount': '9118', 'likeCount': '24', 'favoriteCount': '0', 'commentCount': '0'}"
PG Program in Cloud Computing Great Lakes | Cloud Computing & Architecture Webinar | Great Learning,yEpoL2HnRsg,"{'viewCount': '5671', 'likeCount': '2', 'favoriteCount': '0', 'commentCount': '0'}"
Build a Career in Analytics | PGBABI Great Lakes | Great Learning,fXeNrm0cJA0,"{'viewCount': '5313', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '0'}"
Build a Career in Analytics | PG Program in Data Science and Engineering | Great Learning,7BMl8fGI6ig,"{'viewCount': '355', 'likeCount': '6', 'favoriteCount': '0', 'commentCount': '0'}"
PGP-AIML Great Lakes | Artificial Intelligent and Machine Learning | Great Learning,n2D22HpbeD0,"{'viewCount': '1681', 'likeCount': '17', 'favoriteCount': '0', 'commentCount': '0'}"
Building Career In Machine Learning | PG Program In Machine Learning- Great Lakes | Great Learning,rkPilWgn_1E,"{'viewCount': '447', 'likeCount': '2', 'favoriteCount': '0', 'commentCount': '0'}"
Career in Analytics - Webinar | PGP-BABI Great Lakes | Great Learning,8CmvZD7R0J4,"{'viewCount': '5452', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '3'}"
Artificial Intelligence and Machine Learning | PGP-AIML Great Lakes | Great Learning,yx7_ltsoZfo,"{'viewCount': '2058', 'likeCount': '22', 'favoriteCount': '0', 'commentCount': '2'}"
End to end ML pipeline to solve real-world industry problems | Machine Learning | Great Learning,SH5nlNY5cO4,"{'viewCount': '35928', 'likeCount': '450', 'favoriteCount': '0', 'commentCount': '4'}"
Full Stack Development Program- Great Lakes | Great Learning,poJTu1QfLqc,"{'viewCount': '4473', 'likeCount': '73', 'favoriteCount': '0', 'commentCount': '6'}"
Analytics Landscape in Marketing- Webinar | Data Analytics | Great Learning,_tPhvt6f_qE,"{'viewCount': '6073', 'likeCount': '24', 'favoriteCount': '0', 'commentCount': '1'}"
Analytics in Banking Sector | Primer On Anti Money Laundering Analytics | Great Learning,iUkDc7N_UrM,"{'viewCount': '3039', 'likeCount': '69', 'favoriteCount': '0', 'commentCount': '3'}"
Masterclass- Using Analytics in Risk | Risk Management | Great Learning,Sn8h3mD9IHo,"{'viewCount': '9890', 'likeCount': '61', 'favoriteCount': '0', 'commentCount': '0'}"
Webinar-Introduction to Deep Learning and Neural Networks | Great Learning,3k1RAwxzOdM,"{'viewCount': '8679', 'likeCount': '25', 'favoriteCount': '0', 'commentCount': '0'}"
Business Analytics | Analytics Landscape in the Financial Industry-Webinar | Great Learning,Y8bh2ebM2y0,"{'viewCount': '553', 'likeCount': '11', 'favoriteCount': '0', 'commentCount': '1'}"
Embed AI in Public Utility Services | #AI Masterclass | PGPAIML Capstone Project | Great Learning,G_M1eJlQkHQ,"{'viewCount': '516', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '0'}"
Career Enhancement Workshop - AIML | Career Carve | Great Learning,xOONxJRczUc,"{'viewCount': '1471', 'likeCount': '16', 'favoriteCount': '0', 'commentCount': '1'}"
Masterclass Marketing and Retail Analytics | Great Learning,QvE-QQJGGk0,"{'viewCount': '19643', 'likeCount': '240', 'favoriteCount': '0', 'commentCount': '2'}"
DevOps Engineer Certificate Program Great Lakes | Careers in DevOps | Great Learning,AAbM1J4PfuI,"{'viewCount': '902', 'likeCount': '10', 'favoriteCount': '0', 'commentCount': '0'}"
Business Analytics Certificate Program Great Lakes | Information Session | Great Learning,XyU2VbKfktk,"{'viewCount': '978', 'likeCount': '13', 'favoriteCount': '0', 'commentCount': '0'}"
Careers in Cloud Computing and DevOps | PGPCC at Great Lakes | Great Learning,cD2XvSE3egQ,"{'viewCount': '1733', 'likeCount': '22', 'favoriteCount': '0', 'commentCount': '0'}"
Build Career in AI and Deep Learning with Personalized Mentorship | IIT Bombay Faculty | GL,qNC9xwF79b8,"{'viewCount': '6079', 'likeCount': '14', 'favoriteCount': '0', 'commentCount': '0'}"
Build Career in AIML with Personalised Mentorship | About Great Lakes | Great Learning,c95f86Rylgo,"{'viewCount': '3211', 'likeCount': '8', 'favoriteCount': '0', 'commentCount': '1'}"
What is Artificial Intelligence and Machine Learning? | PGP-AIML Great Lakes | Great Learning,kwSTs0QVRfU,"{'viewCount': '9082', 'likeCount': '34', 'favoriteCount': '0', 'commentCount': '0'}"
Your First Step into ML | Learn The Basics of Machine Learning | Great Learning,_t5AOMyoeY0,"{'viewCount': '12861', 'likeCount': '33', 'favoriteCount': '0', 'commentCount': '0'}"
Natural Language Processing Using Python- Beginner Level | Great Learning,jNK1WQm5plA,"{'viewCount': '7818', 'likeCount': '134', 'favoriteCount': '0', 'commentCount': '9'}"
Webinar - Customer Analytics using Machine Learning | Great Learning,rTKZ4H1i7Gw,"{'viewCount': '9521', 'likeCount': '153', 'favoriteCount': '0', 'commentCount': '2'}"
PG Program in Cloud Computing Great Lakes | Cloud Computing & Architecture Webinar | Great Learning,UgA6jO5X5q4,"{'viewCount': '5897', 'likeCount': '5', 'favoriteCount': '0', 'commentCount': '0'}"
Build Careers in Analytics | PGP-Business Analytics & Business Intelligence Great Lakes | GL,zVtFhVPtBMI,"{'viewCount': '558', 'likeCount': '9', 'favoriteCount': '0', 'commentCount': '0'}"
Experience at Great Lakes PGBABI Program | Data  Scientist | Great Learning,GQ-DoJluSPs,"{'viewCount': '1240', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '0'}"
Asia's First Agriculture Information System | Webinar Agrisk Data Analytics | Great Learning,QZas-bVUBYw,"{'viewCount': '5725', 'likeCount': '8', 'favoriteCount': '0', 'commentCount': '0'}"
Advance your Career with PG Program in Machine Learning | PGP ML Webinar | Great Learning,bk-9_j3BxR0,"{'viewCount': '21408', 'likeCount': '40', 'favoriteCount': '0', 'commentCount': '1'}"
PG Program in Data Science and Engineering | Career Options in Analytics | Great Learning,V8F3XrKoIgs,"{'viewCount': '12275', 'likeCount': '11', 'favoriteCount': '0', 'commentCount': '1'}"
Principle Component Analysis Tutorial | Machine Learning | Great Learning,I0VjWQjamtg,"{'viewCount': '3071', 'likeCount': '48', 'favoriteCount': '0', 'commentCount': '1'}"
Real-Time Object Detector With Less Data | PGPAIML | Great Learning,lfb8uLfzKBg,"{'viewCount': '6088', 'likeCount': '8', 'favoriteCount': '0', 'commentCount': '0'}"
Computer Vision with CNN ( Convolutional Neural Networks ) | Deep Learning | Great Learning,AcQW0C8PCpw,"{'viewCount': '8621', 'likeCount': '37', 'favoriteCount': '0', 'commentCount': '1'}"
Statistical Learning-Hypothesis Testing | Machine Learning | Great Learning,BvpeBmHgijk,"{'viewCount': '16500', 'likeCount': '181', 'favoriteCount': '0', 'commentCount': '4'}"
Normal Distribution and Central Limit Theorem | Machine Learning | Great Learning,Kh8oTnHzugE,"{'viewCount': '2325', 'likeCount': '37', 'favoriteCount': '0', 'commentCount': '2'}"
Machine Learning Model Tutorial | Great Learning,AcoYGRGTfI8,"{'viewCount': '6912', 'likeCount': '16', 'favoriteCount': '0', 'commentCount': '0'}"
Decision Tree Simplified Tutorial | Random Forest | Machine Learning | Great Learning,rEXwTSbocag,"{'viewCount': '3257', 'likeCount': '54', 'favoriteCount': '0', 'commentCount': '2'}"
Machine Learning Projects and Applications | Great Learning,fmxm21rL9dw,"{'viewCount': '6413', 'likeCount': '22', 'favoriteCount': '0', 'commentCount': '3'}"
Linear Regression Algorithm | Machine Learning Tutorial | Great Learning,GOVaEBWE1j8,"{'viewCount': '9734', 'likeCount': '47', 'favoriteCount': '0', 'commentCount': '2'}"
Success Story of Shiva Rama Krishna | PG Program In Artificial Intelligence & Machine Learning,ww8dipDyirE,"{'viewCount': '119415', 'likeCount': '68', 'favoriteCount': '0', 'commentCount': '3'}"
Why Digital Marketing | PGP in Strategic Digital Marketing,rYUoZuISmy8,"{'viewCount': '43118', 'likeCount': '182', 'favoriteCount': '0', 'commentCount': '1'}"
Great Lakes' PGPBABI Student Experience | Harshit Mehta,SA6Sdzb1Tu4,"{'viewCount': '927777', 'likeCount': '49', 'favoriteCount': '0', 'commentCount': '1'}"
Success Story of Debanjan | Great Learning's PG Program in Cloud Computing,Ospoci_cmgc,"{'viewCount': '7512', 'likeCount': '73', 'favoriteCount': '0', 'commentCount': '2'}"
Bishnoo 's PGP-AIML Program Experience | Great Learning,9voXRc9D8eA,"{'viewCount': '444344', 'likeCount': '57', 'favoriteCount': '0', 'commentCount': '1'}"
Madhukar 's PGP-AIML Program Experience  | Great Learning,gEoBVAIImvg,"{'viewCount': '110449', 'likeCount': '64', 'favoriteCount': '0', 'commentCount': '3'}"
Great Learning Presents The Office Dinosaur Ft. Rahul Subramanian | Ep 2,WW_3nYYsqR8,"{'viewCount': '1720913', 'likeCount': '227', 'favoriteCount': '0', 'commentCount': '4'}"
The Office Dinosaur -  Episode 2 | Coming Soon | Rahul Subramanian | Great Learning,kdvEocWdXkQ,"{'viewCount': '885', 'likeCount': '3', 'favoriteCount': '0', 'commentCount': '0'}"
Great Learning Presents The Office Dinosaur Ft. Rahul Subramanian | Ep 1,yoMF-GvKgEg,"{'viewCount': '389849', 'likeCount': '200', 'favoriteCount': '0', 'commentCount': '4'}"
GL Excelerate Chennai Edition | Students | Career Fair | Great Learning,Z-WgnhTfTlA,"{'viewCount': '6451', 'likeCount': '52', 'favoriteCount': '0', 'commentCount': '1'}"
GL Excelerate Chennai Edition | Companies | Career Fair | Great Learning,dlaHuZkGs78,"{'viewCount': '12976', 'likeCount': '96', 'favoriteCount': '0', 'commentCount': '0'}"
The Office Dinosaur - Coming Soon | Teaser 2 | Rahul Subramanian | Great Learning,cziRah5skpI,"{'viewCount': '1244', 'likeCount': '6', 'favoriteCount': '0', 'commentCount': '0'}"
Dinosaurs Still Exist... Stay Tuned | Teaser 1 | Rahul Subramanian | Great Learning,up3sycRRVvE,"{'viewCount': '11731', 'likeCount': '49', 'favoriteCount': '0', 'commentCount': '0'}"
Great Lakes DSE experience | Isha Nair | Data Science | Great Learning,2TBpY00qfnc,"{'viewCount': '133916', 'likeCount': '209', 'favoriteCount': '0', 'commentCount': '2'}"
Shannon's Entropy Decision Tree | Machine Learning | Tutorial For Beginners | Great Learning,Zx2A3L15TcI,"{'viewCount': '1672', 'likeCount': '12', 'favoriteCount': '0', 'commentCount': '0'}"
Preventing Overfitting in Decision Tree | Machine Learning | Tutorial For Beginners |Great Learning,qyegZ725-Hg,"{'viewCount': '1412', 'likeCount': '4', 'favoriteCount': '0', 'commentCount': '0'}"
Entropy and Heteroginity Concept | Decision Tree Tutorial | Machine Learning | Great Learning,nUK3fwnLrsA,"{'viewCount': '5601', 'likeCount': '7', 'favoriteCount': '0', 'commentCount': '0'}"
Examples of Decision Tree | Machine Learning | Tutorial for Beginners | Great Learning,fH0f77s95KA,"{'viewCount': '1331', 'likeCount': '5', 'favoriteCount': '0', 'commentCount': '0'}"
Introduction to Decision Tree | Machine Learning | Tutorial for Beginners | Great Learning,Cz4jAxuHCFo,"{'viewCount': '3473', 'likeCount': '16', 'favoriteCount': '0', 'commentCount': '0'}"
Why Should you Learn Analytics Now? | Great learning,HQXWbsg8gJ8,"{'viewCount': '305499', 'likeCount': '361', 'favoriteCount': '0', 'commentCount': '5'}"
Why Big Data becomes incredible with Cloud? | Great Learning,pdrhfe7Cmvw,"{'viewCount': '69764', 'likeCount': '234', 'favoriteCount': '0', 'commentCount': '5'}"
PG Program in Cloud Computing | Great Learning,sPh86omX5hc,"{'viewCount': '151900', 'likeCount': '16', 'favoriteCount': '0', 'commentCount': '0'}"
Concepts of Probability | Tutorial | Bell Curve Concept [Part 6] | Great Learning,EJ-TgTAh_LM,"{'viewCount': '2508', 'likeCount': '22', 'favoriteCount': '0', 'commentCount': '0'}"
Concepts of Probability | Tutorial | Bayes Theorem [Part 5] | Great Learning,o__nnmtdNLg,"{'viewCount': '1067', 'likeCount': '18', 'favoriteCount': '0', 'commentCount': '2'}"
How Cloud Address Your Organizations Business Concerns? | Great Learning,o5gBwKQ0S-U,"{'viewCount': '556', 'likeCount': '6', 'favoriteCount': '0', 'commentCount': '1'}"
Business Benefits of Infrastructure-as-a-Service (IAAS) | Great Learning,D-k4b8ZoP1c,"{'viewCount': '970', 'likeCount': '3', 'favoriteCount': '0', 'commentCount': '0'}"
Concepts of Probability | Tutorial | Rules of Computing Probability [Part 4] | Great Learning,v3itSEjqYXw,"{'viewCount': '2389', 'likeCount': '27', 'favoriteCount': '0', 'commentCount': '0'}"
Concepts of Probability | Tutorial | Probability and its Types [Part 3] | Great Learning,Kq6ZvYBSfAs,"{'viewCount': '10387', 'likeCount': '12', 'favoriteCount': '0', 'commentCount': '1'}"
Concepts of Probability | Tutorial | Solutions for the Questions [Part 2] | Great Learning,JWGFim1p9Ts,"{'viewCount': '881', 'likeCount': '15', 'favoriteCount': '0', 'commentCount': '2'}"
